Level	Rule Name	Subject	Property	Value
WARN	missing_definition	chroma sampling unit	textual definition	
WARN	missing_definition	dynamic range unit	textual definition	
WARN	missing_definition	spatial resolution unit	textual definition	
WARN	missing_definition	dots per inch	textual definition	
WARN	missing_definition	micron pixel	textual definition	
WARN	missing_definition	pixels per inch	textual definition	
WARN	missing_definition	pixels per millimeter	textual definition	
WARN	missing_definition	base pair	textual definition	
WARN	missing_definition	kibibyte	textual definition	
WARN	missing_definition	mebibyte	textual definition	
WARN	missing_definition	millivolt	textual definition	
WARN	missing_definition	kilovolt	textual definition	
WARN	missing_definition	microvolt	textual definition	
WARN	missing_definition	nanovolt	textual definition	
WARN	missing_definition	picovolt	textual definition	
WARN	missing_definition	megavolt	textual definition	
WARN	missing_definition	surface tension unit	textual definition	
WARN	missing_definition	newton per meter	textual definition	
WARN	missing_definition	dyne per cm	textual definition	
WARN	missing_definition	viscosity unit	textual definition	
WARN	missing_definition	pascal second	textual definition	
WARN	missing_definition	poise	textual definition	
WARN	missing_definition	decibel	textual definition	
WARN	missing_definition	effective dose unit	textual definition	
WARN	missing_definition	conduction unit	textual definition	
WARN	missing_definition	electrical conduction unit	textual definition	
WARN	missing_definition	heat conduction unit	textual definition	
WARN	missing_definition	siemens	textual definition	
WARN	missing_definition	watt per meter kelvin	textual definition	
WARN	missing_definition	electronvolt	textual definition	
WARN	missing_definition	electric field strength unit	textual definition	
WARN	missing_definition	volt per meter	textual definition	
WARN	missing_definition	absorbance unit	textual definition	
WARN	missing_definition	volumetric flow rate unit	textual definition	
WARN	missing_definition	millimetres of mercury	textual definition	
WARN	missing_definition	milligram per liter	textual definition	
WARN	missing_definition	microgram per milliliter	textual definition	
WARN	missing_definition	nanogram per milliliter	textual definition	
WARN	missing_definition	milliunits per milliliter	textual definition	
WARN	missing_definition	rate unit	textual definition	
WARN	missing_definition	kilogram per hectare	textual definition	
WARN	missing_definition	giga	textual definition	
WARN	missing_definition	mega	textual definition	
WARN	missing_definition	kilo	textual definition	
WARN	missing_definition	deci	textual definition	
WARN	missing_definition	milli	textual definition	
WARN	missing_definition	centi	textual definition	
WARN	missing_definition	micro	textual definition	
WARN	missing_definition	nano	textual definition	
WARN	missing_definition	pico	textual definition	
WARN	missing_definition	femto	textual definition	
WARN	missing_definition	atto	textual definition	
WARN	missing_definition	dose unit	textual definition	
WARN	missing_definition	milligram per kilogram	textual definition	
WARN	missing_definition	milligram per square meter	textual definition	
WARN	missing_definition	dosage unit	textual definition	
WARN	missing_definition	milligram per kilogram per day	textual definition	
WARN	missing_definition	relative light unit	textual definition	
WARN	missing_definition	relative luminescence unit	textual definition	
WARN	missing_definition	relative fluorescence unit	textual definition	
WARN	missing_definition	megaHertz	textual definition	
WARN	missing_definition	centiMorgan	textual definition	
WARN	missing_definition	centiRay	textual definition	
WARN	missing_definition	mega base pair	textual definition	
WARN	missing_definition	giga base pair	textual definition	
WARN	missing_definition	square micrometer	textual definition	
WARN	missing_definition	millisiemens	textual definition	
WARN	missing_definition	micromole per litre	textual definition	
WARN	missing_definition	micromole per kilogram	textual definition	
WARN	missing_definition	millimeters per day	textual definition	
WARN	missing_definition	kilometer per hour	textual definition	
WARN	missing_definition	milli	textual definition	
WARN	missing_definition	hectare	textual definition	
WARN	missing_definition	inch	textual definition	
WARN	missing_definition	thou	textual definition	
WARN	missing_definition	foot	textual definition	
WARN	missing_definition	yard	textual definition	
WARN	missing_definition	chain	textual definition	
WARN	missing_definition	furlong	textual definition	
WARN	missing_definition	mile	textual definition	
WARN	missing_definition	league	textual definition	
WARN	missing_definition	maritime length unit	textual definition	
WARN	missing_definition	fathom	textual definition	
WARN	missing_definition	cable	textual definition	
WARN	missing_definition	nautical mile	textual definition	
WARN	missing_definition	perch	textual definition	
WARN	missing_definition	rood	textual definition	
WARN	missing_definition	acre	textual definition	
WARN	missing_definition	fluid ounce	textual definition	
WARN	missing_definition	gill	textual definition	
WARN	missing_definition	pint	textual definition	
WARN	missing_definition	quart	textual definition	
WARN	missing_definition	gallon	textual definition	
WARN	missing_definition	grain	textual definition	
WARN	missing_definition	drachm	textual definition	
WARN	missing_definition	ounce	textual definition	
WARN	missing_definition	pound	textual definition	
WARN	missing_definition	stone	textual definition	
WARN	missing_definition	quarter	textual definition	
WARN	missing_definition	hundredweight	textual definition	
WARN	missing_definition	ton	textual definition	
WARN	missing_definition	slug	textual definition	
WARN	missing_definition	teaspoon	textual definition	
WARN	missing_definition	micromole	textual definition	
WARN	missing_definition	gram per square meter	textual definition	
WARN	missing_definition	nanogram per microliter	textual definition	
WARN	missing_definition	large calorie	textual definition	
WARN	missing_definition	micrograms per wheaton bottle	textual definition	
WARN	missing_definition	picoampere	textual definition	
WARN	missing_definition	centigray	textual definition	
WARN	missing_definition	gigaelectronvolt	textual definition	
WARN	missing_definition	gigaelectronvolt per nucleon	textual definition	
WARN	missing_definition	megaelectronvolt per nucleon	textual definition	
WARN	missing_definition	kiloelectronvolt per micron	textual definition	
WARN	missing_definition	gray per minute	textual definition	
WARN	missing_definition	centigray per minute	textual definition	
WARN	missing_definition	milligray per minute	textual definition	
WARN	missing_definition	milligray per day	textual definition	
WARN	missing_definition	meter based unit	textual definition	
WARN	missing_definition	second based unit	textual definition	
WARN	missing_definition	ampere based unit	textual definition	
WARN	missing_definition	kelvin based unit	textual definition	
WARN	missing_definition	mole based unit	textual definition	
WARN	missing_definition	candela based unit	textual definition	
WARN	missing_definition	angstrom based unit	textual definition	
WARN	missing_definition	gram based unit	textual definition	
WARN	missing_definition	degree Celsius based unit	textual definition	
WARN	missing_definition	minute based unit	textual definition	
WARN	missing_definition	hour based unit	textual definition	
WARN	missing_definition	day based unit	textual definition	
WARN	missing_definition	week based unit	textual definition	
WARN	missing_definition	month based unit	textual definition	
WARN	missing_definition	year based unit	textual definition	
WARN	missing_definition	molar based unit	textual definition	
WARN	missing_definition	molal based unit	textual definition	
WARN	missing_definition	normal based unit	textual definition	
WARN	missing_definition	mole fraction based unit	textual definition	
WARN	missing_definition	meter per second per second based unit	textual definition	
WARN	missing_definition	radian per second per second based unit	textual definition	
WARN	missing_definition	radian per second based unit	textual definition	
WARN	missing_definition	square meter based unit	textual definition	
WARN	missing_definition	square centimeter based unit	textual definition	
WARN	missing_definition	square millimeter based unit	textual definition	
WARN	missing_definition	gram per cubic centimeter based unit	textual definition	
WARN	missing_definition	candela per square meter based unit	textual definition	
WARN	missing_definition	gram per mole based unit	textual definition	
WARN	missing_definition	cubic meter per mole based unit	textual definition	
WARN	missing_definition	cubic centimeter per mole based unit	textual definition	
WARN	missing_definition	turns per second based unit	textual definition	
WARN	missing_definition	cubic meter per kilogram based unit	textual definition	
WARN	missing_definition	meter per second based unit	textual definition	
WARN	missing_definition	cubic meter based unit	textual definition	
WARN	missing_definition	cubic centimeter based unit	textual definition	
WARN	missing_definition	liter based unit	textual definition	
WARN	missing_definition	cubic decimeter based unit	textual definition	
WARN	missing_definition	hertz based unit	textual definition	
WARN	missing_definition	newton based unit	textual definition	
WARN	missing_definition	pascal based unit	textual definition	
WARN	missing_definition	joule based unit	textual definition	
WARN	missing_definition	watt based unit	textual definition	
WARN	missing_definition	lux based unit	textual definition	
WARN	missing_definition	lumen based unit	textual definition	
WARN	missing_definition	katal based unit	textual definition	
WARN	missing_definition	radian based unit	textual definition	
WARN	missing_definition	steradian based unit	textual definition	
WARN	missing_definition	becquerel based unit	textual definition	
WARN	missing_definition	curie based unit	textual definition	
WARN	missing_definition	gray based unit	textual definition	
WARN	missing_definition	rad based unit	textual definition	
WARN	missing_definition	roentgen based unit	textual definition	
WARN	missing_definition	sievert based unit	textual definition	
WARN	missing_definition	Roentgen equivalent man based unit	textual definition	
WARN	missing_definition	disintegrations per minute based unit	textual definition	
WARN	missing_definition	counts per minute based unit	textual definition	
WARN	missing_definition	century based unit	textual definition	
WARN	missing_definition	half life based unit	textual definition	
WARN	missing_definition	foot candle based unit	textual definition	
WARN	missing_definition	watt per square meter based unit	textual definition	
WARN	missing_definition	einstein per square meter per second based unit	textual definition	
WARN	missing_definition	watt per steradian per square meter based unit	textual definition	
WARN	missing_definition	watt per steradian based unit	textual definition	
WARN	missing_definition	mass percentage based unit	textual definition	
WARN	missing_definition	mass volume percentage based unit	textual definition	
WARN	missing_definition	volume percentage based unit	textual definition	
WARN	missing_definition	parts per hundred based unit	textual definition	
WARN	missing_definition	parts per thousand based unit	textual definition	
WARN	missing_definition	parts per million based unit	textual definition	
WARN	missing_definition	parts per billion based unit	textual definition	
WARN	missing_definition	parts per trillion based unit	textual definition	
WARN	missing_definition	parts per quadrillion based unit	textual definition	
WARN	missing_definition	gram per milliliter based unit	textual definition	
WARN	missing_definition	gram per liter based unit	textual definition	
WARN	missing_definition	unit per milliliter based unit	textual definition	
WARN	missing_definition	unit per liter based unit	textual definition	
WARN	missing_definition	mass per unit volume based unit	textual definition	
WARN	missing_definition	enzyme unit based unit	textual definition	
WARN	missing_definition	degree based unit	textual definition	
WARN	missing_definition	pi based unit	textual definition	
WARN	missing_definition	molecule count based unit	textual definition	
WARN	missing_definition	purity percentage based unit	textual definition	
WARN	missing_definition	confluence percentage based unit	textual definition	
WARN	missing_definition	degree Fahrenheit based unit	textual definition	
WARN	missing_definition	pH based unit	textual definition	
WARN	missing_definition	liter per kilogram based unit	textual definition	
WARN	missing_definition	cells per milliliter based unit	textual definition	
WARN	missing_definition	katal per cubic meter based unit	textual definition	
WARN	missing_definition	katal per liter based unit	textual definition	
WARN	missing_definition	gram per deciliter based unit	textual definition	
WARN	missing_definition	colony forming unit based unit	textual definition	
WARN	missing_definition	plaque forming unit based unit	textual definition	
WARN	missing_definition	colony forming unit per milliliter based unit	textual definition	
WARN	missing_definition	plaque forming unit per milliliter based unit	textual definition	
WARN	missing_definition	disintegrations per second based unit	textual definition	
WARN	missing_definition	volt based unit	textual definition	
WARN	missing_definition	coulomb based unit	textual definition	
WARN	missing_definition	dalton based unit	textual definition	
WARN	missing_definition	watt-hour based unit	textual definition	
WARN	missing_definition	weber based unit	textual definition	
WARN	missing_definition	tesla based unit	textual definition	
WARN	missing_definition	volt-hour based unit	textual definition	
WARN	missing_definition	bit based unit	textual definition	
WARN	missing_definition	byte based unit	textual definition	
WARN	missing_definition	chroma sampling unit based unit	textual definition	
WARN	missing_definition	dynamic range unit based unit	textual definition	
WARN	missing_definition	dots per inch based unit	textual definition	
WARN	missing_definition	pixels per inch based unit	textual definition	
WARN	missing_definition	pixels per millimeter based unit	textual definition	
WARN	missing_definition	base pair based unit	textual definition	
WARN	missing_definition	kibibyte based unit	textual definition	
WARN	missing_definition	mebibyte based unit	textual definition	
WARN	missing_definition	newton per meter based unit	textual definition	
WARN	missing_definition	dyne per cm based unit	textual definition	
WARN	missing_definition	pascal second based unit	textual definition	
WARN	missing_definition	poise based unit	textual definition	
WARN	missing_definition	effective dose unit based unit	textual definition	
WARN	missing_definition	siemens based unit	textual definition	
WARN	missing_definition	watt per meter kelvin based unit	textual definition	
WARN	missing_definition	electronvolt based unit	textual definition	
WARN	missing_definition	volt per meter based unit	textual definition	
WARN	missing_definition	absorbance unit based unit	textual definition	
WARN	missing_definition	count per nanomolar second based unit	textual definition	
WARN	missing_definition	count per molar second based unit	textual definition	
WARN	missing_definition	count per nanomolar based unit	textual definition	
WARN	missing_definition	count per molar based unit	textual definition	
WARN	missing_definition	dosage unit based unit	textual definition	
WARN	missing_definition	relative light unit based unit	textual definition	
WARN	missing_definition	relative luminescence unit based unit	textual definition	
WARN	missing_definition	relative fluorescence unit based unit	textual definition	
WARN	missing_definition	square micrometer based unit	textual definition	
WARN	missing_definition	hectare based unit	textual definition	
WARN	missing_definition	inch based unit	textual definition	
WARN	missing_definition	thou based unit	textual definition	
WARN	missing_definition	foot based unit	textual definition	
WARN	missing_definition	yard based unit	textual definition	
WARN	missing_definition	chain based unit	textual definition	
WARN	missing_definition	furlong based unit	textual definition	
WARN	missing_definition	mile based unit	textual definition	
WARN	missing_definition	league based unit	textual definition	
WARN	missing_definition	maritime length unit based unit	textual definition	
WARN	missing_definition	fathom based unit	textual definition	
WARN	missing_definition	cable based unit	textual definition	
WARN	missing_definition	nautical mile based unit	textual definition	
WARN	missing_definition	perch based unit	textual definition	
WARN	missing_definition	rood based unit	textual definition	
WARN	missing_definition	acre based unit	textual definition	
WARN	missing_definition	fluid ounce based unit	textual definition	
WARN	missing_definition	gill based unit	textual definition	
WARN	missing_definition	pint based unit	textual definition	
WARN	missing_definition	quart based unit	textual definition	
WARN	missing_definition	gallon based unit	textual definition	
WARN	missing_definition	grain based unit	textual definition	
WARN	missing_definition	drachm based unit	textual definition	
WARN	missing_definition	ounce based unit	textual definition	
WARN	missing_definition	pound based unit	textual definition	
WARN	missing_definition	stone based unit	textual definition	
WARN	missing_definition	quarter based unit	textual definition	
WARN	missing_definition	hundredweight based unit	textual definition	
WARN	missing_definition	ton based unit	textual definition	
WARN	missing_definition	slug based unit	textual definition	
WARN	missing_definition	teaspoon based unit	textual definition	
WARN	missing_definition	gram per square meter based unit	textual definition	
WARN	missing_definition	large calorie based unit	textual definition	
WARN	missing_definition	gray per minute based unit	textual definition	
WARN	missing_definition	abbreviation	textual definition	
WARN	missing_definition	channel for	textual definition	
WARN	missing_definition	channels_from	textual definition	
WARN	missing_definition	protects	textual definition	
WARN	missing_definition	subdivision of	textual definition	
WARN	missing_definition	creator	textual definition	
WARN	missing_definition	Date	textual definition	
WARN	missing_definition	Description	textual definition	
WARN	missing_definition	title	textual definition	
WARN	missing_definition	license	textual definition	
WARN	missing_definition	has_broad_synonym	textual definition	
WARN	missing_definition	database_cross_reference	textual definition	
WARN	missing_definition	has_exact_synonym	textual definition	
WARN	duplicate_scoped_synonym	Euteleostomi	alternative term	bony vertebrates
WARN	duplicate_scoped_synonym	Euteleostomi	has_exact_synonym	bony vertebrates
WARN	duplicate_scoped_synonym	Bacteria	alternative term	eubacteria
WARN	duplicate_scoped_synonym	Bacteria	has_exact_synonym	eubacteria
WARN	duplicate_scoped_synonym	Eukaryota	alternative term	eucaryotes
WARN	duplicate_scoped_synonym	Eukaryota	alternative term	eukaryotes
WARN	duplicate_scoped_synonym	Eukaryota	has_exact_synonym	eucaryotes
WARN	duplicate_scoped_synonym	Eukaryota	has_exact_synonym	eukaryotes
WARN	duplicate_scoped_synonym	Eukaryota	oboInOwl:hasRelatedSynonym	eukaryotes
WARN	duplicate_scoped_synonym	Tetrapoda	alternative term	tetrapods
WARN	duplicate_scoped_synonym	Tetrapoda	has_exact_synonym	tetrapods
WARN	duplicate_scoped_synonym	Amniota	alternative term	amniotes
WARN	duplicate_scoped_synonym	Amniota	has_exact_synonym	amniotes
WARN	duplicate_scoped_synonym	Viridiplantae	has_exact_synonym	green plants
WARN	duplicate_scoped_synonym	Viridiplantae	oboInOwl:hasRelatedSynonym	green plants
WARN	duplicate_scoped_synonym	Mammalia	alternative term	mammals
WARN	duplicate_scoped_synonym	Mammalia	has_exact_synonym	mammals
WARN	duplicate_scoped_synonym	Mammalia	oboInOwl:hasRelatedSynonym	mammals
WARN	duplicate_scoped_synonym	Chordata	has_exact_synonym	chordates
WARN	duplicate_scoped_synonym	Chordata	oboInOwl:hasRelatedSynonym	chordates
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	alternative term	Vertebrata
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	alternative term	vertebrates
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	has_exact_synonym	Vertebrata
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	has_exact_synonym	vertebrates
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	oboInOwl:hasRelatedSynonym	vertebrates
WARN	duplicate_scoped_synonym	Eutheria	has_exact_synonym	placentals
WARN	duplicate_scoped_synonym	Eutheria	oboInOwl:hasRelatedSynonym	placentals
WARN	duplicate_scoped_synonym	Homo sapiens	alternative term	human
WARN	duplicate_scoped_synonym	Homo sapiens	alternative term	man
WARN	duplicate_scoped_synonym	Homo sapiens	has_exact_synonym	human
WARN	duplicate_scoped_synonym	Homo sapiens	has_exact_synonym	man
WARN	duplicate_scoped_synonym	ionizing radiation	alternative term	ionising radiation
WARN	duplicate_scoped_synonym	ionizing radiation	has_exact_synonym	ionising radiation
WARN	duplicate_scoped_synonym	as low as reasonably achievable	alternative term	ALARA
WARN	duplicate_scoped_synonym	as low as reasonably achievable	has_exact_synonym	ALARA
WARN	duplicate_scoped_synonym	delta ray	alternative term	delta electron
WARN	duplicate_scoped_synonym	delta ray	has_exact_synonym	delta electron
WARN	duplicate_scoped_synonym	linear energy transfer	alternative term	LET
WARN	duplicate_scoped_synonym	linear energy transfer	has_exact_synonym	LET
WARN	duplicate_scoped_synonym	relative biological effectiveness	alternative term	RBE
WARN	duplicate_scoped_synonym	relative biological effectiveness	has_exact_synonym	RBE
WARN	duplicate_scoped_synonym	immediately preceded by	alternative term	starts_at_end_of
WARN	duplicate_scoped_synonym	immediately preceded by	has_exact_synonym	starts_at_end_of
WARN	duplicate_scoped_synonym	zygote stage	has_exact_synonym	fertilized egg stage
WARN	duplicate_scoped_synonym	zygote stage	oboInOwl:hasRelatedSynonym	fertilized egg stage
WARN	duplicate_scoped_synonym	respiratory system	has_exact_synonym	apparatus respiratorius
WARN	duplicate_scoped_synonym	respiratory system	oboInOwl:hasRelatedSynonym	apparatus respiratorius
WARN	duplicate_scoped_synonym	sensory system	has_exact_synonym	organa sensuum
WARN	duplicate_scoped_synonym	sensory system	oboInOwl:hasRelatedSynonym	organa sensuum
WARN	duplicate_scoped_synonym	optic choroid	has_exact_synonym	choroidea
WARN	duplicate_scoped_synonym	optic choroid	oboInOwl:hasRelatedSynonym	choroidea
WARN	duplicate_scoped_synonym	mouth mucosa	has_exact_synonym	tunica mucosa oris
WARN	duplicate_scoped_synonym	mouth mucosa	oboInOwl:hasRelatedSynonym	tunica mucosa oris
WARN	duplicate_scoped_synonym	cardiac vein	has_exact_synonym	coronary vein
WARN	duplicate_scoped_synonym	cardiac vein	oboInOwl:hasRelatedSynonym	coronary vein
WARN	duplicate_scoped_synonym	corneo-scleral junction	has_exact_synonym	limbus corneae
WARN	duplicate_scoped_synonym	corneo-scleral junction	oboInOwl:hasRelatedSynonym	limbus corneae
WARN	duplicate_scoped_synonym	craniocervical region musculature	has_exact_synonym	head or neck muscle
WARN	duplicate_scoped_synonym	craniocervical region musculature	oboInOwl:hasRelatedSynonym	head or neck muscle
WARN	duplicate_scoped_synonym	ciliary processes	has_exact_synonym	processus ciliares
WARN	duplicate_scoped_synonym	ciliary processes	oboInOwl:hasRelatedSynonym	processus ciliares
INFO	lowercase_definition	independent continuant	textual definition	<b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002])@en>
INFO	lowercase_definition	process	textual definition	<p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])@en>
INFO	lowercase_definition	disposition	IAO:0000600	<b is a disposition means: b is a realizable entity & b’s bearer is some material entity & b is such that if it ceases to exist, then its bearer is physically changed, & b’s realization occurs when and because this bearer is in some special physical circumstances, & this realization occurs in virtue of the bearer’s physical make-up. (axiom label in BFO2 Reference: [062-002])@en>
INFO	lowercase_definition	quality	IAO:0000600	<a quality is a specifically dependent continuant that, in contrast to roles and dispositions, does not require any further process in order to be realized. (axiom label in BFO2 Reference: [055-001])@en>
INFO	lowercase_definition	specifically dependent continuant	textual definition	<b is a relational specifically dependent continuant = Def. b is a specifically dependent continuant and there are n &gt; 1 independent continuants c1, … cn which are not spatial regions are such that for all 1 i &lt; j n, ci and cj share no common parts, are such that for each 1 i n, b s-depends_on ci at every time t during the course of b’s existence (axiom label in BFO2 Reference: [131-004])@en>
INFO	lowercase_definition	specifically dependent continuant	textual definition	<b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003])@en>
INFO	lowercase_definition	role	IAO:0000600	<b is a role means: b is a realizable entity & b exists because there is some single bearer that is in some special physical, social, or institutional set of circumstances in which this bearer does not have to be& b is not such that, if it ceases to exist, then the physical make-up of the bearer is thereby changed. (axiom label in BFO2 Reference: [061-001])@en>
INFO	lowercase_definition	generically dependent continuant	textual definition	<b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities. (axiom label in BFO2 Reference: [074-001])@en>
INFO	lowercase_definition	part_of	textual definition	a core relation that holds between a part and its whole@en
INFO	lowercase_definition	has part	textual definition	a core relation that holds between a whole and its part@en
INFO	lowercase_definition	realized in	IAO:0000600	<[copied from inverse property 'realizes'] to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en>
INFO	lowercase_definition	realizes	IAO:0000600	<to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en>
INFO	lowercase_definition	preceded_by	textual definition	<x is preceded by y if and only if the time point at which y ends is before or equivalent to the time point at which x starts. Formally: x preceded by y iff ω(y) <= α(x), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.@en>
INFO	lowercase_definition	precedes	textual definition	<x precedes y if and only if the time point at which x ends is before or equivalent to the time point at which y starts. Formally: x precedes y iff ω(x) <= α(y), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.@en>
INFO	lowercase_definition	occurs in	textual definition	b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en
INFO	lowercase_definition	contains process	textual definition	[copied from inverse property 'occurs in'] b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en
INFO	lowercase_definition	anterior_to	textual definition	<x anterior_to y iff x is further along the antero-posterior axis than y, towards the head. An antero-posterior axis is an axis that bisects an organism from head end to opposite end of body or tail: bearer>
INFO	lowercase_definition	dorsal_to	textual definition	x dorsal_to y iff x is further along the dorso-ventral axis than y, towards the back. A dorso-ventral axis is an axis that bisects an organism from back (e.g. spinal column) to front (e.g. belly).
INFO	lowercase_definition	posterior_to	textual definition	x posterior_to y iff x is further along the antero-posterior axis than y, towards the body/tail. An antero-posterior axis is an axis that bisects an organism from head end to opposite end of body or tail.
INFO	lowercase_definition	ventral_to	textual definition	x ventral_to y iff x is further along the dorso-ventral axis than y, towards the front. A dorso-ventral axis is an axis that bisects an organism from back (e.g. spinal column) to front (e.g. belly).
INFO	lowercase_definition	partially_surrounded_by	textual definition	x partially_surrounded_by y if and only if (1) x is adjacent to y and for the region r that is adjacent to x, r partially overlaps y (2) the shared boundary between x and y occupies  a non-trivial proportion of the outermost boundary of x
INFO	lowercase_definition	is quality measurement of	textual definition	m is a quality measurement of q at t. When q is a quality, there is a measurement process p that has specified output m, a measurement datum, that is about q@en
INFO	lowercase_definition	denoted by	textual definition	inverse of the relation 'denotes'@en
INFO	lowercase_definition	is quality measured as	textual definition	inverse of the relation of is quality measurement of@en
INFO	lowercase_definition	regulator role	textual definition	a regulatory role involved with making and/or enforcing relevant legislation and governmental orders@en
INFO	lowercase_definition	regulatory role	textual definition	a role which inheres in material entities and is realized in the processes of making, enforcing or being defined by legislation or orders issued by a governmental body.@en
INFO	lowercase_definition	material supplier role	textual definition	a role realized through the process of supplying materials such as animal subjects, reagents or other materials used in an investigation.@en
INFO	lowercase_definition	specimen role	textual definition	a role borne by a material entity that is gained during a specimen collection process and that can be realized by use of the specimen in an investigation@en
INFO	lowercase_definition	zip	textual definition	<zip is a format standard of a digital entity that is conformant with the PKWARE .ZIP file format specification (http://www.pkware.com/index.php?option=com_content&task=view&id=59&Itemid=103/)@en>
INFO	lowercase_definition	tar	textual definition	<tar is a format standard of a digital entity that is conformant with the tape archive file format as standardized by POSIX.1-1998, POSIX.1-2001, or any other tar format compliant with the GNU tar specification. (http://www.gnu.org/software/tar/manual/)@en>
INFO	lowercase_definition	material transformation objective	textual definition	an objective specifiction that creates an specific output object from input materials.@en
INFO	lowercase_definition	manufacturing objective	textual definition	is the objective to manufacture a material of a certain function (device)@en
INFO	lowercase_definition	GenePattern software	textual definition	a software that provides access to more than 100 tools for gene expression analysis, proteomics, SNP analysis and common data processing tasks.
INFO	lowercase_definition	service provider role	textual definition	is a role which inheres in a person or organization and is realized in in a planned process which provides access to training, materials or execution of protocols for an organization or person
INFO	lowercase_definition	leave one out cross validation method	textual definition	<is a data transformation : leave-one-out cross-validation (LOOCV) involves using a single observation from the original sample as the validation data, and the remaining observations as the training data. This is repeated such that each observation in the sample is used once as the validation data>
INFO	lowercase_definition	spacecraft module	textual definition	a self-contained unit of a spacecraft
INFO	lowercase_definition	gamma radiation	textual definition	electromagnetic radiation with photon energies greater than approximately 100 keV
INFO	lowercase_definition	Gammacell 40	textual definition	<http://www.theratronics.ca/PDFs/GC40_BTMB_8008GC40E_2_v112013_webSECURE.pdf>
INFO	lowercase_definition	RARAF 5.5 MV microbeam	textual definition	<https://www.crr.columbia.edu/services/ion-beam-and-neutron-core-facility>
INFO	lowercase_definition	Swift HALE	textual definition	<https://www.nasa.gov/feature/ames/nasa-small-business-partnership-prepares-drone-for-30-day-science-flights>
INFO	lowercase_definition	ER-2	textual definition	<https://www.nasa.gov/centers/armstrong/aircraft/ER-2/index.html>
INFO	lowercase_definition	WB-57	textual definition	<https://airbornescience.nasa.gov/aircraft/WB-57_-_JSC>
INFO	lowercase_definition	inheres in	textual definition	a relation between a specifically dependent continuant (the dependent) and an independent continuant (the bearer), in which the dependent specifically depends on the bearer for its existence@en
INFO	lowercase_definition	bearer of	textual definition	a relation between an independent continuant (the bearer) and a specifically dependent continuant (the dependent), in which the dependent specifically depends on the bearer for its existence@en
INFO	lowercase_definition	participates in	textual definition	a relation between a continuant and a process, in which the continuant is somehow involved in the process@en
INFO	lowercase_definition	has participant	textual definition	a relation between a process and a continuant, in which the continuant is somehow involved in the process@en
INFO	lowercase_definition	function of	textual definition	a relation between a function and an independent continuant (the bearer), in which the function specifically depends on the bearer for its existence@en
INFO	lowercase_definition	role of	textual definition	a relation between a role and an independent continuant (the bearer), in which the role specifically depends on the bearer for its existence@en
INFO	lowercase_definition	has function	textual definition	a relation between an independent continuant (the bearer) and a function, in which the function specifically depends on the bearer for its existence@en
INFO	lowercase_definition	has quality	textual definition	a relation between an independent continuant (the bearer) and a quality, in which the quality specifically depends on the bearer for its existence@en
INFO	lowercase_definition	has role	textual definition	a relation between an independent continuant (the bearer) and a role, in which the role specifically depends on the bearer for its existence@en
INFO	lowercase_definition	derives from	textual definition	a relation between two distinct material entities, the new entity and the old entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en
INFO	lowercase_definition	located in	textual definition	a relation between two independent continuants, the target and the location, in which the target is entirely within the location@en
INFO	lowercase_definition	has component process	textual definition	w 'has process component' p if p and w are processes,  w 'has part' p and w is such that it can be directly disassembled into into n parts p, p2, p3, ..., pn, where these parts are of similar type.
INFO	lowercase_definition	overlaps	textual definition	x overlaps y if and only if there exists some z such that x has part z and z part of y
